filename,color_palette
0577_3431112728_o.jpg,"[(67, 61, 52), (232, 221, 218), (138, 125, 116), (163, 164, 159), (159, 154, 165)]"
video-instalacion-en-la-saps_4967658984_o.jpg,"[(37, 30, 34), (193, 186, 147), (160, 121, 110), (115, 80, 79), (133, 129, 144)]"
o_3097268514_o.jpg,"[(5, 4, 5), (175, 174, 159), (92, 83, 78), (121, 135, 133), (108, 122, 133)]"
museo-de-arte-moderno_4421058131_o.jpg,"[(101, 102, 57), (205, 168, 98), (27, 39, 28), (45, 51, 35), (169, 164, 82)]"
colors_674557623_o.jpg,"[(45, 66, 72), (216, 170, 158), (132, 202, 191), (138, 124, 135), (104, 138, 193)]"
feria-en-la-alameda_4305640546_o.jpg,"[(47, 18, 7), (183, 159, 89), (126, 85, 31), (132, 122, 143), (143, 132, 106)]"
post-office_573018687_o.jpg,"[(109, 118, 94), (120, 153, 176), (40, 25, 11), (157, 181, 153), (176, 187, 147)]"
museo-tamayo_5228123386_o.jpg,"[(145, 126, 64), (43, 33, 20), (246, 234, 202), (234, 215, 139), (88, 57, 28)]"
tlatelolco_4716284774_o.jpg,"[(65, 58, 53), (212, 195, 170), (152, 132, 102), (167, 169, 168), (149, 153, 166)]"
zona-arqueologica-en-tlatelolco_4719551610_o.jpg,"[(55, 53, 49), (234, 230, 210), (165, 171, 107), (139, 138, 123), (158, 155, 156)]"
3109029146_a015eaa149_o.jpg,"[(33, 23, 19), (197, 186, 150), (108, 77, 54), (134, 147, 128), (124, 110, 161)]"
a324_5355173943_o.jpg,"[(25, 31, 16), (196, 217, 173), (128, 157, 94), (95, 117, 68), (124, 124, 108)]"
salida-del-metro-zocalo_4896377828_o.jpg,"[(237, 235, 227), (36, 27, 28), (120, 91, 82), (155, 149, 134), (123, 111, 153)]"
caja-sentada_4853346930_o.jpg,"[(88, 59, 40), (225, 221, 203), (176, 175, 151), (159, 136, 103), (157, 154, 157)]"
the-wegs_532762781_o.jpg,"[(38, 35, 30), (229, 228, 234), (152, 80, 47), (173, 124, 82), (141, 148, 141)]"
gato_2771315196_o.jpg,"[(27, 24, 22), (202, 168, 136), (194, 29, 30), (67, 146, 10), (97, 40, 144)]"
3501400468_35a3568641_o.jpg,"[(208, 200, 189), (14, 12, 12), (138, 161, 149), (119, 96, 85), (116, 128, 135)]"
nadie_2755211947_o.jpg,"[(41, 47, 43), (214, 217, 214), (115, 122, 107), (126, 165, 162), (102, 143, 161)]"
bellas-artes-1_577919360_o.jpg,"[(126, 126, 139), (216, 211, 221), (16, 18, 26), (151, 78, 35), (210, 169, 167)]"
3413427430_3eb122db53_o.jpg,"[(184, 155, 137), (32, 27, 27), (239, 230, 225), (95, 68, 66), (123, 91, 64)]"
falta-al-respeto_3463898167_o.jpg,"[(26, 25, 22), (196, 201, 205), (92, 84, 71), (117, 110, 88), (121, 139, 143)]"
carnada-para-mosquitos_4515930641_o.jpg,"[(163, 113, 78), (30, 22, 21), (240, 238, 228), (102, 40, 32), (206, 199, 166)]"
dscf8242_2905695359_o.jpg,"[(21, 15, 15), (201, 186, 181), (104, 80, 73), (124, 121, 144), (128, 142, 136)]"
video-instalacion-en-la-saps_4967053279_o.jpg,"[(39, 27, 29), (131, 177, 141), (88, 116, 86), (136, 65, 51), (102, 132, 147)]"
esqueletos-en-el-cce_4852724151_o.jpg,"[(162, 151, 144), (46, 28, 27), (89, 41, 35), (147, 129, 26), (213, 208, 218)]"
metro-tlatelolco_4733047710_o.jpg,"[(201, 197, 189), (36, 35, 33), (77, 74, 69), (105, 103, 74), (109, 106, 101)]"
gonzalo-lebrija-en-el-museo-de-arte-moderno_5714802226_o.jpg,"[(112, 108, 86), (204, 197, 174), (31, 27, 31), (177, 175, 174), (178, 188, 168)]"
dscf8200_2906536288_o.jpg,"[(20, 14, 12), (196, 183, 174), (101, 75, 63), (123, 119, 147), (108, 152, 140)]"
laboratorio-de-conservacion-muac_4137598374_o.jpg,"[(31, 58, 32), (130, 198, 135), (99, 152, 93), (221, 249, 241), (111, 165, 162)]"
banobras_4735227383_o.jpg,"[(195, 195, 186), (38, 29, 14), (142, 114, 73), (103, 78, 48), (126, 114, 110)]"
la-fila-del-rtp_3927427363_o.jpg,"[(220, 216, 212), (27, 32, 32), (162, 171, 165), (134, 121, 100), (87, 125, 157)]"
palmeras_2770471473_o.jpg,"[(220, 222, 201), (29, 46, 38), (138, 170, 117), (114, 127, 71), (95, 131, 162)]"
plaza-de-las-tres-culturas_4719550468_o.jpg,"[(165, 159, 146), (42, 44, 40), (242, 240, 235), (90, 87, 66), (85, 74, 65)]"
museo-tamayo_5219564692_o.jpg,"[(109, 109, 109), (218, 218, 218), (23, 23, 23), (180, 180, 180), (172, 172, 172)]"
3560107298_20097c2045_o.jpg,"[(107, 113, 122), (229, 204, 189), (29, 32, 34), (170, 197, 207), (152, 177, 197)]"
little-light-leaks_674558567_o.jpg,"[(28, 31, 61), (204, 215, 217), (145, 209, 244), (96, 143, 208), (107, 120, 146)]"
__3152707436_o.jpg,"[(67, 32, 23), (214, 54, 76), (154, 28, 33), (148, 154, 140), (132, 128, 140)]"
desempleados_4896379150_o.jpg,"[(177, 164, 127), (53, 46, 51), (100, 63, 68), (220, 222, 224), (126, 100, 56)]"
curtis-theatre_532664862_o.jpg,"[(234, 231, 240), (37, 33, 27), (170, 92, 51), (173, 128, 89), (103, 124, 78)]"
4_3035971965_o.jpg,"[(36, 47, 22), (130, 174, 88), (106, 138, 64), (170, 218, 138), (132, 148, 108)]"
larga-exposicin_2756041150_o.jpg,"[(38, 27, 24), (204, 191, 181), (124, 164, 155), (113, 96, 84), (76, 122, 159)]"
3706248484_8a638bd93e_o.jpg,"[(211, 211, 208), (53, 57, 58), (121, 120, 121), (117, 76, 71), (135, 118, 83)]"
gallo_581318626_o.jpg,"[(147, 174, 176), (197, 182, 167), (16, 13, 10), (125, 80, 52), (132, 141, 117)]"
3035690897_8d33a0daa0_o.jpg,"[(33, 25, 28), (194, 185, 161), (158, 155, 137), (131, 113, 98), (121, 132, 152)]"
laboratorio-de-conservacion-muac_4136833521_o.jpg,"[(83, 131, 80), (16, 30, 20), (129, 203, 137), (217, 247, 241), (164, 236, 164)]"
estacin-salto-del-agua_4264220034_o.jpg,"[(50, 43, 47), (197, 193, 163), (123, 116, 92), (141, 163, 100), (110, 111, 166)]"
window_1382815359_o.jpg,"[(51, 53, 57), (177, 179, 179), (155, 165, 167), (136, 136, 137), (153, 155, 164)]"
gato-durmiendo_2770468921_o.jpg,"[(146, 129, 103), (18, 15, 12), (229, 225, 218), (86, 49, 33), (222, 179, 139)]"
video-instalacion-en-la-saps_4967053139_o.jpg,"[(41, 34, 34), (182, 165, 109), (121, 90, 63), (142, 155, 73), (143, 114, 153)]"
bellas-artes-2_577919762_o.jpg,"[(182, 180, 180), (28, 29, 33), (105, 53, 25), (95, 109, 151), (110, 82, 58)]"
column_674570607_o.jpg,"[(26, 15, 34), (197, 187, 250), (107, 98, 223), (147, 141, 251), (165, 64, 58)]"
vuelta_2756045580_o.jpg,"[(138, 141, 139), (30, 40, 42), (226, 239, 249), (70, 64, 61), (79, 86, 60)]"
visita-a-la-coleccin-jumex_4673489340_o.jpg,"[(208, 205, 194), (44, 39, 33), (110, 84, 67), (130, 106, 85), (135, 125, 117)]"
a115_5180936286_o.jpg,"[(221, 220, 181), (51, 44, 29), (125, 111, 61), (155, 156, 100), (150, 145, 148)]"
centro-cultural-tlatelolco_5331206703_o.jpg,"[(200, 152, 181), (24, 27, 38), (105, 85, 115), (121, 162, 129), (122, 112, 160)]"
fuego-en-el-muac_4958975368_o.jpg,"[(72, 64, 35), (192, 191, 155), (151, 147, 102), (171, 173, 128), (159, 155, 158)]"
perfumera_2755212345_o.jpg,"[(124, 126, 117), (19, 25, 22), (173, 200, 224), (121, 165, 206), (215, 209, 202)]"
mosaico_2561642932_o.jpg,"[(22, 20, 24), (183, 175, 174), (100, 91, 94), (118, 168, 179), (104, 124, 144)]"
6_3096426531_o.jpg,"[(9, 15, 18), (200, 198, 202), (85, 71, 59), (132, 109, 69), (105, 126, 158)]"
beso-en-las-escaleras_4899954270_o.jpg,"[(44, 37, 34), (193, 191, 152), (121, 91, 69), (139, 158, 130), (122, 136, 152)]"
nieve-en-el-zocalo_5328526959_o.jpg,"[(77, 74, 70), (219, 213, 198), (137, 155, 184), (157, 148, 129), (171, 183, 189)]"
museo-tamayo_5228119914_o.jpg,"[(31, 28, 26), (192, 190, 151), (114, 115, 85), (138, 148, 112), (120, 136, 140)]"
patriotismo_2585589793_o.jpg,"[(168, 111, 47), (9, 11, 11), (52, 191, 192), (102, 37, 11), (50, 118, 140)]"
light-lucky_2043199143_o.jpg,"[(5, 7, 9), (98, 154, 172), (188, 222, 232), (58, 112, 142), (72, 105, 112)]"
biblio-1_690567894_o.jpg,"[(68, 64, 62), (219, 214, 215), (152, 186, 199), (123, 157, 172), (143, 136, 135)]"
tif-preview-in-bridge_2521847718_o.jpg,"[(223, 222, 215), (37, 37, 38), (159, 165, 171), (124, 124, 124), (126, 137, 156)]"
iglu-en-el-zocalo_5316507692_o.jpg,"[(179, 170, 146), (50, 50, 51), (199, 209, 227), (132, 67, 70), (122, 106, 57)]"
the-eastman-house_532666368_o.jpg,"[(208, 241, 239), (116, 147, 68), (29, 34, 22), (121, 65, 36), (123, 157, 147)]"
centro_577920060_o.jpg,"[(138, 145, 162), (23, 25, 31), (224, 224, 227), (130, 88, 64), (110, 59, 40)]"
mucho-gel_4396021292_o.jpg,"[(57, 55, 46), (240, 243, 221), (165, 180, 157), (136, 140, 110), (128, 145, 162)]"
3108196803_a577ea7a77_o.jpg,"[(207, 173, 130), (36, 19, 12), (130, 79, 43), (151, 143, 55), (156, 132, 108)]"
-_3035910359_o.jpg,"[(135, 142, 126), (43, 43, 43), (228, 231, 218), (75, 58, 53), (98, 79, 58)]"
adiccin_4667461546_o.jpg,"[(41, 35, 34), (219, 217, 208), (178, 143, 109), (91, 114, 173), (133, 154, 108)]"
humo-en-la-cmara-obscura_2756044352_o.jpg,"[(45, 48, 49), (196, 191, 187), (153, 158, 166), (138, 143, 154), (118, 119, 121)]"
3898019981_cc703f0a3e_o.jpg,"[(210, 207, 210), (145, 94, 60), (54, 36, 26), (146, 123, 123), (91, 56, 39)]"
museo-nomada-1_2477612182_o.jpg,"[(95, 93, 90), (213, 202, 173), (23, 20, 23), (167, 185, 188), (144, 157, 190)]"
caracol-corriendo-para-no-disolverse_700477309_o.jpg,"[(133, 67, 60), (202, 224, 225), (26, 13, 13), (210, 164, 143), (201, 134, 118)]"
un-boton_4637183445_o.jpg,"[(58, 58, 36), (205, 208, 189), (140, 135, 104), (137, 187, 199), (84, 145, 169)]"
en-reparacin_2755210769_o.jpg,"[(46, 43, 38), (202, 182, 177), (130, 120, 112), (156, 170, 166), (120, 144, 162)]"
tienda-de-telas_2533138261_o.jpg,"[(148, 140, 119), (33, 32, 17), (91, 59, 39), (214, 219, 212), (102, 81, 44)]"
3155393294_59aee5c038_o.jpg,"[(202, 200, 196), (32, 41, 52), (86, 75, 59), (123, 107, 55), (104, 109, 101)]"
tlatelolco_4715642951_o.jpg,"[(112, 98, 80), (215, 207, 193), (25, 23, 15), (172, 186, 144), (175, 170, 166)]"
3036528336_864365a3a6_o.jpg,"[(45, 32, 35), (199, 192, 169), (134, 118, 106), (159, 161, 144), (153, 146, 156)]"
metro-tacubaya_5335583465_o.jpg,"[(41, 37, 22), (208, 211, 190), (116, 117, 73), (146, 158, 124), (146, 148, 140)]"
foto_2476344839_o.jpg,"[(12, 6, 5), (192, 123, 50), (102, 51, 16), (86, 101, 133), (118, 137, 175)]"
3721716437_5b73edb632_o.jpg,"[(191, 185, 180), (40, 45, 41), (117, 128, 121), (99, 79, 75), (117, 116, 70)]"
enero-de-1989_4024553416_o.jpg,"[(71, 127, 31), (183, 240, 136), (135, 211, 85), (16, 28, 6), (134, 186, 100)]"
aves_4637783112_o.jpg,"[(166, 166, 141), (48, 47, 43), (88, 95, 63), (104, 111, 78), (81, 66, 51)]"
taller_2756045192_o.jpg,"[(126, 131, 119), (23, 26, 20), (213, 218, 214), (183, 191, 185), (172, 177, 181)]"
img_0187_12041064376_o.jpg,"[(208, 198, 188), (167, 67, 53), (140, 130, 113), (98, 100, 92), (203, 90, 95)]"
gaytn-invocando-energa_2755205327_o.jpg,"[(151, 145, 129), (28, 26, 25), (107, 24, 20), (112, 80, 36), (236, 222, 216)]"
arte-objeto_4316495548_o.jpg,"[(155, 152, 132), (28, 27, 26), (234, 235, 229), (98, 65, 45), (112, 94, 60)]"
3036531006_b839b0332a_o.jpg,"[(39, 26, 33), (204, 195, 189), (117, 86, 86), (116, 121, 159), (140, 155, 171)]"
marce_4958432741_o.jpg,"[(72, 66, 56), (220, 209, 182), (145, 132, 87), (162, 171, 144), (130, 144, 162)]"
formatos-de-cine_2755207499_o.jpg,"[(50, 28, 20), (227, 241, 241), (156, 193, 197), (144, 62, 34), (87, 123, 163)]"
escaleras_1270856767_o.jpg,"[(176, 176, 176), (10, 10, 10), (77, 77, 77), (108, 108, 108), (100, 100, 100)]"
vista-desde-el-centro-cultural-tlatelolco_4226782648_o.jpg,"[(215, 213, 207), (38, 35, 36), (122, 117, 116), (152, 151, 144), (142, 138, 149)]"
moma_1350751147_o.jpg,"[(157, 153, 152), (13, 12, 12), (228, 232, 235), (104, 84, 68), (82, 63, 56)]"
a-church_577999584_o.jpg,"[(210, 233, 230), (45, 38, 43), (113, 94, 89), (170, 131, 101), (126, 130, 136)]"
el-otro-rio_4362597768_o.jpg,"[(18, 19, 18), (191, 194, 170), (97, 99, 72), (126, 146, 113), (116, 124, 140)]"
45_3097266956_o.jpg,"[(211, 199, 188), (21, 16, 21), (121, 98, 86), (135, 145, 139), (94, 117, 156)]"
3161074320_f51032dc70_o.jpg,"[(4, 4, 4), (216, 149, 158), (88, 197, 167), (92, 15, 14), (31, 90, 179)]"
puerquito-bicicletero_3696336367_o.jpg,"[(214, 207, 195), (22, 34, 33), (127, 103, 92), (138, 162, 161), (118, 141, 162)]"
111_3036809310_o.jpg,"[(104, 138, 139), (31, 34, 31), (197, 219, 207), (141, 219, 208), (69, 78, 50)]"
tlatelolco_4727546580_o.jpg,"[(140, 127, 101), (35, 31, 27), (243, 240, 230), (91, 47, 38), (218, 198, 152)]"
3217359736_d9b6fc856b_o.jpg,"[(37, 53, 36), (220, 221, 209), (164, 199, 153), (152, 162, 162), (130, 143, 113)]"
untitled-1_3109450932_o.jpg,"[(41, 30, 35), (202, 184, 123), (125, 96, 91), (147, 154, 123), (138, 135, 149)]"
img_0203_12397750663_o.jpg,"[(209, 204, 195), (49, 44, 44), (140, 133, 133), (113, 89, 69), (141, 120, 87)]"
img_4605_2920651836_o.jpg,"[(44, 17, 8), (216, 192, 168), (133, 162, 188), (125, 84, 52), (97, 113, 172)]"
icaic_2756041052_o.jpg,"[(188, 187, 182), (32, 28, 25), (109, 172, 164), (119, 106, 84), (132, 131, 151)]"
img_4577_2919805693_o.jpg,"[(13, 11, 9), (229, 212, 196), (105, 59, 48), (132, 109, 84), (138, 126, 108)]"
graffittis-en-bellas-artes_3886331324_o.jpg,"[(195, 195, 186), (19, 28, 37), (148, 41, 54), (171, 130, 62), (113, 133, 152)]"
albores_1506864074_o.jpg,"[(14, 29, 22), (194, 203, 190), (113, 151, 130), (86, 120, 103), (99, 131, 132)]"
ciclovias-ya_3697157234_o.jpg,"[(154, 150, 141), (24, 43, 51), (102, 50, 33), (123, 87, 48), (219, 207, 191)]"
banobras_4791390347_o.jpg,"[(62, 64, 63), (217, 209, 183), (184, 182, 154), (165, 160, 133), (172, 172, 172)]"
boda_1272034894_o.jpg,"[(20, 20, 20), (197, 197, 197), (92, 92, 92), (132, 132, 132), (124, 124, 124)]"
museo-tamayo_5227528833_o.jpg,"[(42, 40, 26), (206, 204, 187), (116, 114, 80), (143, 151, 117), (136, 136, 143)]"
la-basura_4637034205_o.jpg,"[(236, 241, 197), (56, 61, 49), (153, 182, 111), (135, 141, 101), (127, 149, 159)]"
gonzalo-lebrija-en-la-coleccin-jumex_4347116171_o.jpg,"[(74, 37, 35), (153, 158, 128), (149, 92, 70), (219, 215, 187), (107, 134, 164)]"
feria-en-la-alameda_4302327068_o.jpg,"[(200, 191, 175), (44, 30, 23), (132, 171, 128), (128, 62, 39), (80, 120, 153)]"
km_1259463246_o.jpg,"[(24, 29, 33), (193, 220, 212), (113, 171, 186), (88, 114, 170), (73, 101, 89)]"
rochester-public-library_957246061_o.jpg,"[(32, 34, 67), (180, 206, 246), (142, 174, 242), (73, 74, 139), (112, 122, 204)]"
pintura-en-la-estacin-bellas-artes_4264221166_o.jpg,"[(64, 53, 43), (137, 127, 84), (195, 168, 124), (162, 165, 108), (158, 152, 156)]"
circuitos-en-arte-alameda_6222115028_o.jpg,"[(202, 197, 126), (32, 28, 23), (116, 101, 51), (137, 129, 92), (140, 148, 108)]"
2640117592_ae14818748_b_3860942908_o.jpg,"[(191, 195, 176), (22, 37, 30), (94, 114, 83), (89, 107, 53), (73, 71, 57)]"
cube-dyptich_569986894_o.jpg,"[(110, 98, 73), (192, 177, 167), (14, 6, 4), (163, 173, 138), (165, 162, 157)]"
3216501809_ce4a890a71_o.jpg,"[(48, 58, 53), (212, 221, 209), (153, 186, 156), (142, 142, 129), (151, 157, 168)]"
habana-en-la-cmara-obscura_2755211185_o.jpg,"[(42, 45, 46), (197, 181, 173), (107, 107, 111), (133, 134, 145), (146, 149, 157)]"
proyeccin-en-el-centro-cultural-tlatelolco_4226011021_o.jpg,"[(117, 127, 101), (218, 224, 178), (21, 20, 16), (156, 170, 188), (179, 196, 152)]"
anita_5183317198_o.jpg,"[(29, 17, 15), (211, 176, 123), (113, 77, 55), (125, 115, 110), (138, 134, 116)]"
0574_3430300019_o.jpg,"[(231, 227, 222), (50, 52, 46), (136, 131, 120), (158, 168, 153), (147, 146, 161)]"
3217354630_fb585256df_o.jpg,"[(42, 39, 38), (201, 185, 166), (122, 101, 99), (129, 174, 110), (131, 132, 152)]"
billares_4515930917_o.jpg,"[(46, 44, 59), (240, 238, 225), (232, 188, 79), (182, 172, 130), (125, 74, 58)]"
graffittis-en-bellas-artes_3885534931_o.jpg,"[(186, 193, 196), (14, 27, 35), (107, 116, 73), (54, 98, 147), (118, 107, 144)]"
habana_3217357890_o.jpg,"[(206, 205, 196), (29, 24, 25), (120, 65, 65), (123, 117, 123), (148, 107, 84)]"
untitled_3097268632_o.jpg,"[(4, 5, 6), (184, 147, 128), (97, 55, 47), (94, 160, 173), (32, 72, 172)]"
partidito-en-la-calle_4897285913_o.jpg,"[(50, 62, 52), (198, 213, 181), (111, 138, 109), (149, 175, 140), (127, 160, 167)]"
3413425682_252fa8d37f_o.jpg,"[(65, 65, 60), (229, 219, 210), (155, 145, 130), (174, 175, 161), (121, 156, 175)]"
habana_3216500559_o.jpg,"[(42, 40, 50), (226, 231, 224), (114, 66, 67), (133, 153, 155), (176, 160, 65)]"
darth-vader-rodando_3705440741_o.jpg,"[(211, 210, 208), (38, 43, 47), (105, 78, 76), (120, 119, 121), (115, 107, 94)]"
capitolio_2758812900_o.jpg,"[(59, 59, 54), (212, 207, 191), (153, 164, 171), (153, 143, 113), (171, 182, 183)]"
casa-talavera_4899341391_o.jpg,"[(40, 21, 22), (214, 193, 129), (119, 67, 41), (148, 140, 86), (72, 84, 132)]"
esau_5403073500_o.jpg,"[(208, 191, 189), (44, 31, 37), (140, 105, 104), (102, 68, 73), (130, 91, 72)]"
couple_570426099_o.jpg,"[(126, 126, 106), (9, 9, 6), (213, 214, 207), (185, 198, 178), (177, 183, 184)]"
periodicos-en-el-macg_5425160597_o.jpg,"[(224, 217, 200), (66, 63, 54), (154, 152, 127), (113, 114, 90), (125, 63, 49)]"
capitolio-3_2756042852_o.jpg,"[(36, 42, 45), (182, 187, 180), (117, 120, 117), (141, 161, 163), (110, 137, 163)]"
marceunice_4931504445_o.jpg,"[(24, 23, 19), (194, 181, 156), (103, 84, 62), (124, 150, 160), (99, 118, 156)]"
el-metro_4395253733_o.jpg,"[(63, 57, 40), (212, 213, 183), (183, 184, 150), (163, 155, 119), (130, 158, 157)]"
hombre-dentro-de-un-vaso-sobre-una-mesa_4421058183_o.jpg,"[(38, 28, 24), (197, 171, 132), (114, 95, 79), (136, 132, 132), (148, 148, 116)]"
3_3096425647_o.jpg,"[(30, 25, 29), (200, 193, 174), (109, 89, 82), (107, 120, 158), (132, 154, 174)]"
performance-de-los-superelegantes-en-el-tamayo_4536362755_o.jpg,"[(56, 50, 50), (225, 220, 212), (150, 167, 164), (131, 120, 110), (123, 142, 162)]"
3463892657_2ce442a10b_o.jpg,"[(110, 108, 94), (226, 206, 209), (27, 25, 27), (182, 191, 186), (169, 175, 176)]"
5_3172185797_o.jpg,"[(217, 223, 222), (49, 46, 49), (110, 91, 88), (134, 136, 128), (128, 123, 102)]"
xochimilco_5227465091_o.jpg,"[(71, 73, 49), (208, 228, 167), (156, 191, 103), (142, 146, 94), (136, 151, 164)]"
plaza-de-las-tres-culturas_4718903017_o.jpg,"[(213, 210, 212), (40, 38, 40), (138, 145, 80), (82, 77, 73), (121, 116, 115)]"
pajaros_2477646214_o.jpg,"[(214, 215, 208), (36, 33, 29), (135, 139, 129), (121, 120, 91), (103, 96, 84)]"
andar-en-bici-es-sexi_3696351483_o.jpg,"[(49, 56, 59), (219, 205, 198), (146, 138, 130), (170, 173, 165), (148, 159, 175)]"
tlatelolco_4715643275_o.jpg,"[(58, 52, 43), (216, 208, 183), (140, 108, 88), (162, 171, 114), (159, 153, 157)]"
mamiya-m645_5426115091_o.jpg,"[(75, 81, 60), (169, 197, 152), (148, 167, 120), (216, 219, 199), (139, 151, 176)]"
tlatelolco_4716284990_o.jpg,"[(55, 43, 38), (219, 211, 194), (132, 93, 81), (159, 161, 140), (140, 139, 155)]"
plaza-de-las-tres-culturas_4718904467_o.jpg,"[(46, 42, 41), (207, 205, 192), (128, 120, 103), (153, 158, 139), (134, 143, 156)]"
moma-window-pano_2281166604_o.jpg,"[(170, 184, 188), (9, 9, 8), (86, 88, 83), (119, 135, 137), (109, 122, 133)]"
barn_532761323_o.jpg,"[(38, 35, 27), (236, 233, 243), (134, 86, 65), (157, 130, 98), (142, 142, 152)]"
verde-y-azul_2770471551_o.jpg,"[(85, 130, 71), (13, 11, 9), (119, 190, 206), (128, 201, 104), (152, 205, 83)]"
glorieta-de-insurgentes_4023798053_o.jpg,"[(65, 72, 27), (218, 222, 164), (159, 188, 106), (145, 153, 62), (149, 168, 153)]"
escultura-en-la-zona-maco_4536995240_o.jpg,"[(221, 221, 211), (34, 29, 33), (167, 163, 149), (131, 126, 118), (149, 136, 152)]"
coleccin-jumex_4345522194_o.jpg,"[(34, 29, 25), (220, 217, 208), (149, 136, 109), (113, 95, 72), (90, 84, 73)]"
untitled-1_3036171689_o.jpg,"[(113, 101, 91), (170, 207, 197), (212, 219, 203), (23, 18, 24), (112, 165, 175)]"
3500451781_3b4802f043_o.jpg,"[(42, 37, 39), (218, 205, 193), (175, 179, 172), (152, 132, 113), (94, 149, 174)]"
feria-en-la-alameda_4304991621_o.jpg,"[(41, 8, 19), (205, 152, 52), (139, 58, 26), (162, 119, 141), (164, 132, 160)]"
wine-on-the-table_2501236544_o.jpg,"[(55, 42, 51), (210, 203, 189), (142, 179, 163), (143, 101, 96), (113, 138, 168)]"
0191_3172276864_o.jpg,"[(180, 181, 187), (20, 21, 19), (119, 52, 43), (102, 111, 125), (174, 110, 53)]"
peregrinacion-en-calzada-de-guadalupe_4716284624_o.jpg,"[(70, 64, 59), (218, 219, 207), (183, 185, 172), (158, 153, 140), (173, 171, 172)]"
sushi-bar_577920428_o.jpg,"[(161, 174, 178), (21, 23, 24), (112, 53, 39), (166, 110, 60), (221, 201, 190)]"
